word,n_ratings,n,prop_known,rating,rating_sd
concerning,10,10,1,3.7,1.888562063228706
concert,12,12,1,2.4166666666666665,1.2401124093721456
conch,10,10,1,3.6,1.577621275493231
concise,10,10,1,3.1,1.286683937707919
conciseness,10,10,1,2.9,1.7919573407620817
conclude,10,10,1,3.4,2.065591117977289
conclusion,10,10,1,3.6,2.065591117977289
conclusive,13,13,1,2.923076923076923,1.9774368283857793
concoct,14,16,0.875,2.5,1.5063966175050876
concordance,11,11,1,2.4545454545454546,1.572490786213793
concourse,16,16,1,2.5,1.632993161855452
concrete,11,11,1,4,2.280350850198276
concubine,10,10,1,2.9,1.911950719959998
concur,12,12,1,3.4166666666666665,2.108783937953269
concurrent,10,11,0.9090909090909091,4.8,1.8135294011647258
concussion,10,10,1,3.9,1.5238839267549948
condemn,10,10,1,4.1,1.9692073983655907
condemnation,13,14,0.9285714285714286,3.3076923076923075,1.377474463442389
condensation,10,10,1,3.4,2.065591117977289
condense,11,11,1,4.545454545454546,1.916436086262016
condensed,11,11,1,4.363636363636363,2.1105794120443453
condescend,11,11,1,4.363636363636363,0.9244162777371754
condescendence,15,15,1,2.533333333333333,1.8464895909600492
condiment,10,10,1,2.7,2.406010991015812
condition,10,10,1,2.5,1.5811388300841898
conditional,10,10,1,3.3,2.3118054512532935
conditioned,10,10,1,2.4,1.2649110640673518
conditioner,11,11,1,2.727272727272727,2.0045403009622476
conditioning,11,11,1,3.4545454545454546,2.46429041972071
condo,10,10,1,2.5,1.9578900207451218
condolence,10,10,1,3.5,1.5811388300841898
condom,10,10,1,2.9,2.1317702607092643
condone,10,10,1,2.8,1.4757295747452437
condor,10,11,0.9090909090909091,2.7,1.888562063228706
conduct,11,11,1,2.909090909090909,1.8140862964338524
conductive,10,10,1,2.6,1.8973665961010275
cone,12,12,1,3.75,2.220769727328383
confect,10,11,0.9090909090909091,2,0.816496580927726
confederate,10,10,1,3.4,1.6465452046971292
confer,10,10,1,2.7,1.5670212364724212
conference,11,11,1,3.1818181818181817,1.7786613965666325
confess,10,10,1,2.8,1.6865480854231356
confession,10,10,1,3.1,1.66332999331662
confetti,11,11,1,4.636363636363637,1.5666989036012806
confidant,8,9,0.8888888888888888,4.875,1.5526475085202969
confide,10,10,1,2.9,1.66332999331662
confidence,10,10,1,3.9,2.1317702607092643
confident,10,10,1,2.9,1.7919573407620817
confiding,10,10,1,2.8,1.398411797560202
confine,10,10,1,3.6,1.2649110640673518
confirm,10,10,1,3.3,2.1628170930011112
confirmation,10,10,1,3.2,1.4757295747452437
confirmatory,11,11,1,3.4545454545454546,2.0670576365276494
confirmed,10,10,1,2,1.247219128924647
confiscate,11,11,1,4.363636363636363,1.9632996344280855
conflict,10,10,1,3.8,1.5491933384829668
conflicting,11,11,1,4.363636363636363,1.8586407545691703
conform,11,11,1,3.909090909090909,1.5782614139961386
conformity,10,10,1,3.4,1.2649110640673518
confound,10,10,1,3.1,1.5238839267549948
confounded,10,10,1,2.8,0.7888106377466155
confront,10,10,1,3,1.699673171197595
confrontation,11,11,1,3.4545454545454546,1.6348477827391983
confuse,11,11,1,2.909090909090909,2.3432688900143517
confusing,11,12,0.9166666666666666,3.3636363636363638,2.157439559882375
confusion,10,10,1,3.3,1.4181364924121764
congestion,10,10,1,4,1.4907119849998598
congrats,10,10,1,3.2,2.250925735484551
congratulate,10,10,1,3.4,1.577621275493231
congratulation,10,10,1,3.1,2.183269719175042
congratulatory,11,11,1,3.8181818181818183,2.0404990476930793
congregate,10,10,1,2.8,1.8737959096740262
congress,10,10,1,2.6,1.7126976771553504
congruent,12,12,1,3.1666666666666665,2.0816659994661326
congruity,13,13,1,2.3076923076923075,1.6525039276108335
congruous,10,11,0.9090909090909091,3.4,1.429840705968481
conjectural,13,15,0.8666666666666667,2.6153846153846154,1.3867504905630728
conjecture,10,10,1,3.3,1.946506842754191
conjoin,11,11,1,3.4545454545454546,1.4396969378057567
conjunctive,10,11,0.9090909090909091,2.2,1.5491933384829668
conjuncture,11,12,0.9166666666666666,3.1818181818181817,1.7786613965666325
conjure,12,12,1,3.5,1.6236882817719773
conk,13,15,0.8666666666666667,4.3076923076923075,2.780426087988895
connect,11,11,1,4.2727272727272725,1.954016841836789
connected,13,13,1,4.538461538461538,2.1061570302086774
connection,11,11,1,3.5454545454545454,2.1616492020508953
connective,11,11,1,3.272727272727273,1.555050423035156
connotative,10,10,1,2.3,1.1595018087284057
conquer,11,11,1,4,2.23606797749979
conqueror,10,11,0.9090909090909091,4,2.0548046676563256
conquest,11,11,1,3.909090909090909,1.300349603340998
conscience,10,10,1,4,1.7638342073763937
conscientious,10,11,0.9090909090909091,4,1.8257418583505538
conscionable,10,11,0.9090909090909091,3,1.632993161855452
conscious,10,10,1,3.3,1.5670212364724212
consciousness,10,10,1,2.2,1.7511900715418263
consecrate,13,14,0.9285714285714286,4.076923076923077,1.4978617237881953
consecutive,10,10,1,2.6,1.429840705968481
consensual,10,10,1,3.1,1.7919573407620817
consent,12,12,1,3.6666666666666665,1.7232808737106582
consequence,10,10,1,2.6,1.8973665961010275
consequential,10,10,1,3.3,2.2135943621178655
consequently,10,10,1,2.5,1.7795130420052185
conservative,10,10,1,4.1,1.8529256146249728
conserve,10,10,1,3.4,1.6465452046971292
consider,10,10,1,3.7,2.110818693198342
considerable,12,12,1,3.6666666666666665,2.3868325657594203
considerably,10,11,0.9090909090909091,2.9,1.5951314818673865
considerate,10,10,1,3.4,2.3190036174568114
consideration,10,10,1,2.4,1.6465452046971292
considered,10,10,1,3.3,2.0027758514399734
considering,10,10,1,2.9,1.1972189997378648
consignment,11,11,1,2.6363636363636362,1.3618169680781094
consist,10,10,1,3.3,1.888562063228706
consistent,10,10,1,2.7,1.4944341180973264
consolation,10,10,1,3,2
console,11,11,1,3.090909090909091,1.300349603340998
consolidate,10,10,1,3.8,2.2010098692292237
consort,10,10,1,3.1,2.0789954839350235
conspicuous,14,14,1,3.142857142857143,1.7913099142223294
conspiracy,10,10,1,3.1,1.286683937707919
conspirator,17,17,1,3.235294117647059,1.7510501051050011
conspire,10,10,1,3.8,1.9321835661585918
constant,11,11,1,3.8181818181818183,1.2504544628399563
constellation,10,10,1,3.4,2.4585451886114367
constipation,10,10,1,2.9,2.2335820757001272
constitute,12,12,1,3.25,1.3568010505999362
constitutionalism,9,10,0.9,2.7777777777777777,2.386303510546059
constitutionality,12,12,1,3.8333333333333335,2.367712103711219
constrain,10,10,1,3.5,1.8408935028645435
constrict,11,11,1,4.2727272727272725,2.1489955370316194
construct,12,12,1,3.25,1.6583123951777
construction,11,11,1,3.727272727272727,2.1489955370316194
constructivism,10,10,1,4.1,1.7919573407620817
consul,11,11,1,3.727272727272727,1.555050423035156
consult,11,11,1,2.909090909090909,1.9211738835693897
consultant,10,10,1,2.4,1.505545305418162
consultation,11,11,1,3,1.8439088914585775
consulting,11,11,1,2.8181818181818183,1.662418829187267
consume,10,10,1,4.1,1.728840330651992
consummate,13,13,1,2.6923076923076925,2.015961945102775
consumptive,10,12,0.8333333333333334,2.6,1.2649110640673518
contact,11,11,1,3.3636363636363638,1.8586407545691703
contagion,10,10,1,4,1.7638342073763937
contagious,10,10,1,4.8,1.1352924243950935
contain,10,10,1,3.4,1.0749676997731399
container,10,10,1,3.9,2.2335820757001272
contaminate,11,11,1,3.3636363636363638,2.2482316283126735
contamination,12,12,1,4.166666666666667,1.8989630344113089
contemplate,10,10,1,3.9,1.5951314818673865
contemplation,11,12,0.9166666666666666,2.6363636363636362,1.9632996344280855
contemplative,10,10,1,3.5,2.1213203435596424
contemporary,10,10,1,2.7,1.2516655570345725
contempt,11,11,1,2.4545454545454546,1.6348477827391983
contemptible,10,10,1,2.1,1.66332999331662
contemptuous,10,12,0.8333333333333334,3,2.0548046676563256
contend,10,10,1,2.7,0.8232726023485646
content,10,10,1,3.5,1.90029237516523
contention,10,10,1,2.8,1.1352924243950935
contentious,11,12,0.9166666666666666,3,1.61245154965971
contentment,12,12,1,2.5833333333333335,2.0652243256245835
contest,11,11,1,3.6363636363636362,1.6292775867068985
contestation,10,10,1,2.2,1.6865480854231356
context,10,10,1,2.9,1.9692073983655907
continent,12,12,1,2.9166666666666665,2.0207259421636903
contingence,10,10,1,2.4,1.505545305418162
contingent,10,10,1,2.8,1.4757295747452437
continually,12,12,1,4.083333333333333,2.0207259421636903
continuation,10,10,1,4.9,1.1972189997378648
continue,11,11,1,2.727272727272727,1.555050423035156
continued,10,10,1,3,1.7638342073763937
continuity,10,10,1,3.4,1.6465452046971292
continuous,10,10,1,4.1,0.8755950357709131
contour,13,13,1,3.6923076923076925,1.9741924671712983
contraband,11,11,1,4,2.32379000772445
contract,13,13,1,3.076923076923077,1.7541160386140584
contracted,10,10,1,3.1,2.0789954839350235
contraction,10,10,1,4.1,1.8529256146249728
contractor,10,10,1,2.4,1.2649110640673518
contradict,10,10,1,2.6,1.1737877907772674
contradiction,11,11,1,3.1818181818181817,1.662418829187267
contradictive,12,12,1,3.1666666666666665,1.9462473604038075
contradictory,10,10,1,3.6,1.429840705968481
contraption,10,10,1,3.8,1.6865480854231356
contrary,10,10,1,2.2,1.8135294011647258
contrast,13,14,0.9285714285714286,3.3846153846153846,1.7577666482623882
contribute,10,10,1,3.4,2.2211108331943574
contribution,10,10,1,3.1,2.282785822435191
control,15,15,1,3,1.7728105208558367
controller,10,10,1,3,1.7638342073763937
controversial,10,10,1,3.7,2.1628170930011112
controversy,12,12,1,4.166666666666667,1.80067327475704
convene,10,10,1,3.5,1.509230856356236
convenience,18,18,1,2.9444444444444446,1.8934009929915634
convenient,10,10,1,2.3,1.4181364924121764
convent,11,11,1,3.4545454545454546,1.5075567228888183
conventional,10,10,1,2.7,2.0027758514399734
conventionalism,10,11,0.9090909090909091,2.9,1.9692073983655907
converge,10,10,1,3.6,1.837873166945363
conversation,14,14,1,3.7142857142857144,2.0164161440372537
conversational,11,11,1,3.909090909090909,2.119176512447486
converse,10,10,1,4.5,1.5811388300841898
convert,10,10,1,4,1.8257418583505538
convertible,10,10,1,3.5,2.173067468400883
convex,10,11,0.9090909090909091,3.2,1.9321835661585918
convey,11,11,1,3.1818181818181817,1.7786613965666325
convict,12,12,1,3.9166666666666665,2.0207259421636903
conviction,10,10,1,3.7,2.110818693198342
convince,10,10,1,2.6,1.0749676997731399
convincing,11,11,1,2.4545454545454546,2.1616492020508953
convoluted,12,13,0.9230769230769231,3.25,2.137330535547045
convolution,10,10,1,2.8,1.9321835661585918
convoy,13,14,0.9285714285714286,2.6153846153846154,1.3867504905630728
convulse,11,12,0.9166666666666666,4.090909090909091,1.6403990645294488
convulsion,10,10,1,3,2.0548046676563256
coo,10,10,1,5,2.211083193570267
cook,11,11,1,4.2727272727272725,2.0045403009622476
cookbook,10,10,1,3.7,2.057506581601462
cooker,10,10,1,3.2,2.2997584414213788
cookie,10,10,1,3.4,2.1186998109427604
cooking,12,12,1,4.166666666666667,2.4058010698889443
cookout,11,11,1,3.8181818181818183,2.0404990476930793
cool,10,10,1,5.3,1.5670212364724212
coolant,10,11,0.9090909090909091,3.6,1.9550504398153574
cooler,14,14,1,5.214285714285714,1.4769288003552106
coop,11,11,1,4,1.6733200530681511
cooperate,12,12,1,3.6666666666666665,2.1461734799546393
cooperation,13,13,1,3.6153846153846154,1.9806758753205742
cooperative,10,10,1,4.3,1.2516655570345725
cop,10,10,1,3.8,1.8737959096740262
cope,10,10,1,3.1,1.8529256146249728
copier,10,11,0.9090909090909091,3,1.632993161855452
copilot,10,10,1,3.7,2.3118054512532935
coping,10,10,1,3,1.8856180831641267
copious,13,15,0.8666666666666667,3.3846153846153846,1.2608503439122305
copper,13,13,1,4,1.8257418583505538
copy,13,13,1,3.076923076923077,1.6563785025137654
copyright,10,10,1,3.6,2.2211108331943574
coral,11,11,1,3.3636363636363638,2.2922795323750234
cord,10,10,1,3.3,2.110818693198342
cordial,17,19,0.8947368421052632,3.3529411764705883,1.4975470138942315
cordiality,11,11,1,2.272727272727273,1.2720777563426766
cordless,10,10,1,4.4,2.6749870196985173
corduroy,10,11,0.9090909090909091,2.6,2.1705094128132942
core,10,10,1,4.2,0.9189365834726815
cork,10,10,1,4.8,1.8135294011647258
corked,10,10,1,4.3,1.70293863659264
corkscrew,10,10,1,4.7,2.496664441476534
corn,11,11,1,3.4545454545454546,2.018099916438052
cornea,10,10,1,2.5,1.90029237516523
corner,10,10,1,5.1,1.728840330651992
cornered,12,12,1,3.9166666666666665,1.781640374554423
cornerstone,10,10,1,3.8,2.0976176963403033
cornfield,10,10,1,5.1,1.8529256146249728
cornflower,10,11,0.9090909090909091,3.6,2.6331223544175333
corny,11,11,1,4,1.7888543819998317
coronary,11,11,1,2.8181818181818183,1.8877596148970779
coroner,11,11,1,2.5454545454545454,1.572490786213793
corporal,10,11,0.9090909090909091,3.4,1.577621275493231
corporate,11,11,1,2.6363636363636362,1.747725795010606
corps,10,10,1,2.3,1.0593499054713802
corpse,10,10,1,2.7,1.5670212364724212
corral,11,11,1,3.272727272727273,1.954016841836789
correct,11,11,1,2.6363636363636362,1.5666989036012806
correction,10,10,1,3.8,2.0976176963403033
corrective,10,10,1,3.2,1.8135294011647258
correlate,10,10,1,3.8,2.0976176963403033
correlation,11,11,1,2.8181818181818183,1.6011359603844901
correlative,10,10,1,3.3,1.636391694484477
correspond,10,10,1,3.9,1.5238839267549948
correspondence,10,10,1,3.3,2.263232692902394
corridor,11,11,1,3.1818181818181817,1.834021909257456
corroborate,14,17,0.8235294117647058,4.071428571428571,1.328057326976612
corrode,10,10,1,4.1,2.0248456731316584
corrosive,12,13,0.9230769230769231,4.166666666666667,1.7494587907710375
corrupt,11,11,1,4.454545454545454,1.8090680674665818
corruptible,10,10,1,4.1,2.0789954839350235
corruption,10,10,1,4.1,2.0248456731316584
corsage,10,10,1,2.5,1.7795130420052185
corset,13,13,1,3.3076923076923075,1.8432134703923735
cortex,11,12,0.9166666666666666,3.6363636363636362,1.9632996344280855
corvette,10,10,1,3.5,1.90029237516523
cosmetic,11,11,1,4.090909090909091,1.7580981459830651
cosmic,10,10,1,3.9,1.911950719959998
cosmology,11,12,0.9166666666666666,2.8181818181818183,1.7786613965666325
cosmopolitan,11,11,1,3.3636363636363638,2.157439559882375
cosmos,10,10,1,3.7,2.359378449224852
cost,10,10,1,3.2,1.8737959096740262
costly,10,10,1,3.7,1.4944341180973264
costume,10,10,1,2.8,1.7511900715418263
cot,10,11,0.9090909090909091,3.8,2.3944379994757297
cottage,10,10,1,4.4,2.1186998109427604
cotton,11,11,1,2.4545454545454546,1.9679246105293955
couch,10,10,1,3.1,1.3703203194062976
cougar,11,11,1,3.727272727272727,2.053821272209882
cough,10,10,1,6,1.247219128924647
could,11,11,1,1.7272727272727273,1.2720777563426766
council,11,11,1,3.4545454545454546,1.7529196424044293
counsel,12,12,1,3.6666666666666665,1.6143297699232972
counselor,12,12,1,3.5,1.9306145983268455
count,12,12,1,3.5833333333333335,1.5642792899510294
countable,10,10,1,3.6,1.8973665961010275
countdown,11,11,1,4.090909090909091,2.119176512447486
counter,11,11,1,3.1818181818181817,2.2723636072680717
counterattack,10,10,1,3.8,1.7511900715418263
counterbalance,10,10,1,4.3,1.8287822299126937
counterfeit,11,11,1,3.5454545454545454,1.572490786213793
counterpart,16,17,0.9411764705882353,3.375,2.0615528128088303
counterpoint,10,10,1,4.5,2.223610677354389
countess,10,10,1,3.7,1.5670212364724212
countless,13,13,1,3.769230769230769,1.8776690404970269
country,11,11,1,4,2.23606797749979
countryman,10,10,1,4.6,2.270584848790187
countryside,10,10,1,4.7,1.946506842754191
county,11,11,1,2.4545454545454546,1.2933395813657265
coup,10,10,1,3.4,1.6465452046971292
couple,11,11,1,4.090909090909091,1.6403990645294488
coupling,11,11,1,4.181818181818182,1.5374122295716148
coupon,11,11,1,2.6363636363636362,1.9632996344280855
courage,10,10,1,3.1,1.3703203194062976
courageous,10,10,1,3.4,1.9550504398153574
courier,14,16,0.875,2.7857142857142856,1.7619295117556788
course,16,16,1,3,1.591644851508443
court,13,13,1,3.5384615384615383,2.4703368398993897
courteous,10,10,1,3.9,1.1005049346146119
courtesy,10,10,1,2.9,1.5238839267549948
courthouse,11,11,1,3.909090909090909,2.3001976199685736
courtly,10,10,1,3.4,1.6465452046971292
courtroom,10,11,0.9090909090909091,3.7,2.3118054512532935
courtship,10,10,1,2.4,1.8973665961010275
courtyard,10,10,1,3,1.4142135623730951
cousin,10,10,1,2.1,1.286683937707919
cove,11,11,1,3.727272727272727,1.555050423035156
coven,12,14,0.8571428571428572,2.75,1.815338686155987
covenant,10,10,1,3.1,1.5951314818673865
cover,10,10,1,3.8,1.8135294011647258
coverage,11,11,1,3.6363636363636362,1.8586407545691703
coverall,10,11,0.9090909090909091,3.6,1.9550504398153574
covering,11,11,1,2.727272727272727,1.4206272622267313
covert,11,11,1,4.545454545454546,1.7529196424044293
covet,11,11,1,2.1818181818181817,1.1677484162422844
cow,10,10,1,5.2,1.9321835661585918
coward,11,11,1,3.6363636363636362,1.8586407545691703
cowardice,11,12,0.9166666666666666,3.1818181818181817,2.088931871468374
cowardly,12,12,1,3.9166666666666665,1.8319554050414562
cowbell,10,10,1,4.3,2.0027758514399734
cowboy,10,10,1,2.8,1.9321835661585918
cower,10,10,1,4.1,1.911950719959998
cowgirl,10,10,1,3.1,1.8529256146249728
cowl,11,11,1,3.6363636363636362,2.2922795323750234
coyote,11,12,0.9166666666666666,3,1.8973665961010275
cozy,10,10,1,5.3,1.4944341180973264
crab,10,10,1,4,1.5634719199411433
crabby,11,11,1,4.2727272727272725,2.3276988246295565
crack,10,10,1,5.4,1.577621275493231
cracked,10,10,1,5.8,1.0327955589886444
cracker,10,11,0.9090909090909091,4.4,1.776388345929897
crackle,10,10,1,6.7,0.48304589153964794
crackling,11,11,1,5.909090909090909,1.7002673586554236
cradle,11,11,1,4.545454545454546,2.5441555126853532
craft,10,10,1,3.2,1.8135294011647258
crafty,10,10,1,4.2,1.6865480854231356
crag,10,11,0.9090909090909091,5.1,1.286683937707919
craggy,10,11,0.9090909090909091,4,2.260776661041756
cram,10,10,1,5.1,1.5951314818673865
cramp,10,10,1,5.2,1.5491933384829668
cranberry,11,11,1,2.8181818181818183,1.9908883353006928
crane,10,10,1,4.1,1.1972189997378648
cranium,10,10,1,3.2,1.6865480854231356
crank,10,10,1,4.8,1.9321835661585918
cranky,12,12,1,5.25,1.864744681524183
crap,10,10,1,5.7,1.2516655570345725
crappy,10,10,1,5.4,0.9660917830792959
crash,10,10,1,5.2,1.9888578520235065
crashing,10,10,1,4.4,2.1705094128132942
crass,10,10,1,3.5,1.6499158227686108
crate,10,10,1,3.8,1.5491933384829668
crater,11,11,1,5,1.0954451150103321
crave,11,11,1,4.090909090909091,1.7002673586554236
craving,10,10,1,3.1,2.1317702607092643
crawfish,10,10,1,4.4,1.8973665961010275
crawl,11,11,1,3.3636363636363638,2.013590190318143
crawler,10,10,1,4.4,2.0110804171997807
crayfish,10,10,1,2.9,1.911950719959998
crayon,10,10,1,2.4,1.776388345929897
craze,12,12,1,4.75,1.6583123951777
crazed,10,10,1,4.7,2.263232692902394
crazy,10,10,1,4.1,2.282785822435191
creak,10,10,1,6.8,0.6324555320336759
creaky,10,10,1,6,1.247219128924647
cream,11,11,1,4.090909090909091,1.7580981459830651
creamer,10,10,1,4.5,2.0138409955990952
creamy,10,10,1,5.9,0.8755950357709131
crease,9,9,1,3,1.6583123951777
create,10,10,1,3.3,1.888562063228706
creation,10,10,1,3.6,1.9550504398153574
creationism,11,12,0.9166666666666666,2.3636363636363638,1.8586407545691703
creative,10,10,1,4.2,1.5491933384829668
creativity,10,10,1,3.4,0.9660917830792959
creator,10,10,1,3,1.7638342073763937
creature,12,12,1,4.083333333333333,1.6213537179739277
credence,10,12,0.8333333333333334,2.2,0.9189365834726815
credential,10,10,1,3.3,2.2135943621178655
credibility,13,13,1,3.230769230769231,2.1661735138967266
credible,11,11,1,3,1.6733200530681511
